index,retailer,retailer_id,invoice_date,region,state,city,product,price_per_unit,units_sold,total_sales,operating_profit,sales_method
748,Foot Locker,1197831,2/4/21,West,Idaho,Boise,Men's Apparel,31,88,2728,818.4,Outlet
749,Kohl's,1189833,2/4/21,Midwest,Montana,Billings,Women's Street Footwear,44,143,6292,3712.28,Online
750,Foot Locker,1197831,2/4/21,South,Louisiana,New Orleans,Women's Street Footwear,34,128,4352,1784.32,Online
751,Sports Direct,1185732,2/4/21,Southeast,North Carolina,Charlotte,Women's Apparel,29,203,5887,3532.2,Online
752,Foot Locker,1197831,2/4/21,West,Idaho,Boise,Women's Athletic Footwear,32,109,3488,1883.52,Online
753,Foot Locker,1197831,2/4/21,West,Idaho,Boise,Women's Apparel,35,450,157500,70875.0,Online
754,Foot Locker,1197831,2/4/21,South,Louisiana,New Orleans,Women's Street Footwear,35,425,148750,44625.0,Online
755,Sports Direct,1185732,2/4/21,Southeast,North Carolina,Charlotte,Women's Apparel,30,700,210000,105000.0,Online
756,Foot Locker,1197831,2/4/21,South,Louisiana,New Orleans,Men's Athletic Footwear,35,600,210000,63000.0,Online
757,Foot Locker,1197831,2/4/21,South,Louisiana,New Orleans,Men's Street Footwear,25,625,156250,46875.0,Online
758,Foot Locker,1197831,2/4/21,West,Idaho,Boise,Men's Apparel,39,70,2730,955.5,Online
759,Sports Direct,1185732,2/4/21,Southeast,South Carolina,Charleston,Men's Street Footwear,35,975,341250,136500.0,Online
760,Foot Locker,1197831,2/4/21,West,Idaho,Boise,Men's Apparel,40,250,100000,25000.0,Online
761,Sports Direct,1185732,2/4/21,Southeast,South Carolina,Charleston,Men's Athletic Footwear,35,625,218750,76562.5,Online
762,Sports Direct,1185732,2/4/21,Southeast,South Carolina,Charleston,Women's Street Footwear,23,169,3887,2137.85,Online
763,Sports Direct,1185732,2/4/21,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,29,142,4118,2059.0,Online
764,Sports Direct,1185732,2/4/21,Southeast,North Carolina,Charlotte,Men's Apparel,44,180,7920,3960.0,Online
765,West Gear,1128299,2/4/21,West,California,San Francisco,Women's Apparel,70,700,490000,49000.0,Outlet
766,Sports Direct,1185732,2/4/21,Southeast,South Carolina,Charleston,Women's Street Footwear,25,675,168750,67500.0,Online
767,Sports Direct,1185732,2/4/21,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,30,525,157500,63000.0,Online
768,Sports Direct,1185732,2/4/21,Southeast,North Carolina,Charlotte,Men's Apparel,45,600,270000,94500.0,Online
769,Foot Locker,1197831,2/4/21,South,Louisiana,New Orleans,Men's Street Footwear,23,163,3749,1499.6,Online
770,Foot Locker,1197831,2/4/21,South,Louisiana,New Orleans,Men's Athletic Footwear,32,174,5568,2338.56,Online
771,Sports Direct,1185732,2/4/21,Southeast,South Carolina,Charleston,Men's Athletic Footwear,34,188,6392,3068.16,Online
772,Foot Locker,1197831,2/4/21,West,Idaho,Boise,Women's Athletic Footwear,35,375,131250,52500.0,Online
773,Sports Direct,1185732,2/5/21,Northeast,New Jersey,Newark,Women's Street Footwear,30,250,75000,22500.0,In-store
774,Sports Direct,1185732,2/5/21,Northeast,Connecticut,Hartford,Men's Apparel,49,60,2940,1293.6,Online
775,Sports Direct,1185732,2/5/21,Northeast,Connecticut,Hartford,Women's Athletic Footwear,32,34,1088,478.72,Online
776,Sports Direct,1185732,2/5/21,Northeast,New Jersey,Newark,Women's Street Footwear,29,65,1885,848.25,Online
777,Sports Direct,1185732,2/5/21,Northeast,New Jersey,Newark,Men's Athletic Footwear,37,54,1998,999.0,Online
778,Sports Direct,1185732,2/5/21,Northeast,New Jersey,Newark,Men's Street Footwear,39,149,5811,2905.5,Online
779,Sports Direct,1185732,2/5/21,Northeast,New Jersey,Newark,Men's Athletic Footwear,40,200,80000,32000.0,In-store
780,West Gear,1128299,2/5/21,West,California,San Francisco,Men's Street Footwear,52,263,13676,6017.44,Online
781,Sports Direct,1185732,2/5/21,Northeast,Connecticut,Hartford,Women's Apparel,40,300,120000,42000.0,In-store
782,Sports Direct,1185732,2/5/21,Northeast,Connecticut,Hartford,Men's Apparel,50,200,100000,30000.0,In-store
783,Sports Direct,1185732,2/5/21,Northeast,Connecticut,Hartford,Women's Athletic Footwear,35,125,43750,13125.0,In-store
784,Sports Direct,1185732,2/5/21,Northeast,Connecticut,Hartford,Women's Apparel,39,84,3276,1474.2,Online
785,Kohl's,1189833,2/5/21,Midwest,Montana,Billings,Women's Athletic Footwear,36,113,4068,2156.04,Online
786,Sports Direct,1185732,2/5/21,Northeast,New Jersey,Newark,Men's Street Footwear,40,550,220000,88000.0,In-store
787,West Gear,1128299,2/5/21,West,California,San Francisco,Men's Street Footwear,39,263,10257,3589.95,Outlet
788,West Gear,1128299,2/5/21,West,California,San Francisco,Men's Street Footwear,55,875,481250,144375.0,Outlet
789,Sports Direct,1185732,2/5/21,Northeast,Connecticut,Hartford,Women's Athletic Footwear,24,39,936,308.88,Outlet
790,Kohl's,1189833,2/5/21,Midwest,Montana,Billings,Women's Athletic Footwear,40,450,180000,72000.0,Outlet
791,Sports Direct,1185732,2/5/21,Northeast,Connecticut,Hartford,Men's Apparel,39,66,2574,952.38,Outlet
792,Sports Direct,1185732,2/5/21,Northeast,Connecticut,Hartford,Women's Apparel,32,96,3072,1198.08,Outlet
793,Foot Locker,1185732,2/6/21,Midwest,North Dakota,Fargo,Men's Street Footwear,30,500,150000,45000.0,In-store
794,Foot Locker,1185732,2/6/21,Midwest,North Dakota,Fargo,Men's Athletic Footwear,30,150,45000,15750.0,In-store
795,Foot Locker,1185732,2/6/21,Midwest,North Dakota,Fargo,Women's Street Footwear,20,200,40000,12000.0,In-store
796,Foot Locker,1185732,2/6/21,Midwest,Iowa,Des Moines,Women's Athletic Footwear,25,75,18750,5625.0,In-store
797,Foot Locker,1185732,2/6/21,Midwest,Iowa,Des Moines,Men's Apparel,40,150,60000,30000.0,In-store
798,Foot Locker,1185732,2/6/21,Midwest,Iowa,Des Moines,Women's Apparel,15,250,37500,15000.0,In-store
799,West Gear,1128299,2/6/21,West,California,San Francisco,Men's Athletic Footwear,60,875,525000,78750.0,Outlet
800,West Gear,1128299,2/6/21,West,California,San Francisco,Men's Athletic Footwear,58,236,13688,3422.0,Online
801,Foot Locker,1185732,2/6/21,Midwest,Iowa,Des Moines,Women's Athletic Footwear,25,23,575,253.0,Online
802,Foot Locker,1185732,2/6/21,Midwest,North Dakota,Fargo,Women's Street Footwear,19,56,1064,436.24,Online
803,Foot Locker,1185732,2/6/21,Midwest,North Dakota,Fargo,Men's Athletic Footwear,28,45,1260,579.6,Online
804,Foot Locker,1185732,2/6/21,Midwest,North Dakota,Fargo,Men's Street Footwear,28,145,4060,1786.4,Online
805,Foot Locker,1185732,2/6/21,Midwest,Iowa,Des Moines,Men's Apparel,38,38,1444,938.6,Online
806,Foot Locker,1185732,2/6/21,Midwest,Iowa,Des Moines,Women's Apparel,14,68,952,514.08,Online
807,West Gear,1128299,2/6/21,West,California,San Francisco,Men's Athletic Footwear,46,306,14076,2815.2,Outlet
808,Kohl's,1189833,2/6/21,Midwest,Montana,Billings,Men's Apparel,42,124,5208,3645.6,Online
809,Kohl's,1189833,2/6/21,Midwest,Montana,Billings,Men's Apparel,45,475,213750,128250.0,Outlet
810,Foot Locker,1185732,2/7/21,Southeast,Georgia,Atlanta,Men's Street Footwear,31,376,11656,5594.88,Outlet
811,Foot Locker,1185732,2/7/21,Southeast,South Carolina,Charleston,Women's Athletic Footwear,35,625,218750,65625.0,Online
812,Foot Locker,1185732,2/7/21,Southeast,South Carolina,Charleston,Men's Apparel,50,700,350000,122500.0,Online
813,Foot Locker,1185732,2/7/21,Southeast,South Carolina,Charleston,Women's Apparel,35,800,280000,140000.0,Online
814,Foot Locker,1185732,2/7/21,Southeast,Georgia,Atlanta,Women's Street Footwear,30,775,232500,58125.0,Online
815,West Gear,1128299,2/7/21,West,California,San Francisco,Women's Street Footwear,55,725,398750,119625.0,Outlet
816,West Gear,1128299,2/7/21,West,California,San Francisco,Women's Street Footwear,50,210,10500,4200.0,Online
817,Kohl's,1189833,2/7/21,Midwest,Montana,Billings,Women's Apparel,58,143,8294,2902.9,Online
818,Foot Locker,1185732,2/7/21,Southeast,Georgia,Atlanta,Men's Athletic Footwear,40,725,290000,101500.0,Online
819,Foot Locker,1185732,2/7/21,Southeast,Georgia,Atlanta,Men's Athletic Footwear,39,218,8502,3910.92,Online
820,Foot Locker,1185732,2/7/21,Southeast,Georgia,Atlanta,Women's Street Footwear,29,217,6293,2328.41,Online
821,Foot Locker,1185732,2/7/21,Southeast,South Carolina,Charleston,Women's Athletic Footwear,33,169,5577,2509.65,Online
822,Foot Locker,1185732,2/7/21,Southeast,Georgia,Atlanta,Men's Street Footwear,38,312,11856,6995.04,Online
823,West Gear,1128299,2/7/21,West,California,San Francisco,Women's Street Footwear,40,247,9880,3359.2,Outlet
824,Foot Locker,1185732,2/7/21,Southeast,Georgia,Atlanta,Men's Athletic Footwear,27,247,6669,2534.22,Outlet
825,Foot Locker,1185732,2/7/21,Southeast,South Carolina,Charleston,Men's Apparel,49,189,9261,4352.67,Online
826,Foot Locker,1185732,2/7/21,Southeast,South Carolina,Charleston,Women's Apparel,34,216,7344,4773.6,Online
827,Kohl's,1189833,2/7/21,Midwest,Montana,Billings,Women's Apparel,60,475,285000,71250.0,Outlet
828,Foot Locker,1185732,2/7/21,Southeast,Georgia,Atlanta,Men's Street Footwear,40,1075,430000,193500.0,Online
829,Foot Locker,1185732,2/7/21,Southeast,Georgia,Atlanta,Women's Street Footwear,21,248,5208,1562.4,Outlet
830,Kohl's,1189833,2/8/21,Midwest,Montana,Billings,Men's Street Footwear,42,203,8526,4945.08,Online
831,Kohl's,1185732,2/8/21,Northeast,New Jersey,Newark,Men's Apparel,45,175,78750,23625.0,In-store
832,Kohl's,1185732,2/8/21,Northeast,New Jersey,Newark,Women's Athletic Footwear,30,100,30000,12000.0,In-store
833,West Gear,1128299,2/8/21,West,California,San Francisco,Women's Athletic Footwear,53,210,11130,4452.0,Online
834,Foot Locker,1185732,2/8/21,Northeast,Connecticut,Hartford,Men's Street Footwear,35,475,166250,58187.5,In-store
835,Foot Locker,1185732,2/8/21,Northeast,Rhode Island,Providence,Men's Apparel,34,40,1360,489.6,Outlet
836,Kohl's,1185732,2/8/21,Northeast,Delaware,Wilmington,Men's Street Footwear,34,147,4998,2399.04,Online
837,Foot Locker,1185732,2/8/21,Northeast,Rhode Island,Providence,Women's Apparel,35,225,78750,31500.0,In-store
838,Foot Locker,1185732,2/8/21,Northeast,Connecticut,Hartford,Men's Athletic Footwear,24,41,984,383.76,Outlet
839,Foot Locker,1185732,2/8/21,Northeast,Connecticut,Hartford,Women's Street Footwear,18,53,954,410.22,Outlet
840,Foot Locker,1185732,2/8/21,Northeast,Rhode Island,Providence,Women's Athletic Footwear,20,16,320,144.0,Outlet
841,Foot Locker,1185732,2/8/21,Northeast,Rhode Island,Providence,Men's Apparel,45,125,56250,16875.0,In-store
842,Foot Locker,1185732,2/8/21,Northeast,Rhode Island,Providence,Women's Athletic Footwear,30,50,15000,6000.0,In-store
843,Foot Locker,1185732,2/8/21,Northeast,Rhode Island,Providence,Women's Apparel,33,65,2145,1136.85,Online
844,Kohl's,1185732,2/8/21,Northeast,Delaware,Wilmington,Women's Street Footwear,24,63,1512,771.12,Online
845,Foot Locker,1185732,2/8/21,Northeast,Connecticut,Hartford,Men's Street Footwear,34,119,4046,1982.54,Online
846,Foot Locker,1185732,2/8/21,Northeast,Connecticut,Hartford,Men's Athletic Footwear,35,125,43750,15312.5,In-store
847,Foot Locker,1185732,2/8/21,Northeast,Connecticut,Hartford,Women's Street Footwear,25,175,43750,17500.0,In-store
848,Kohl's,1185732,2/8/21,Northeast,New Jersey,Newark,Women's Apparel,35,275,96250,38500.0,In-store
849,Kohl's,1185732,2/8/21,Northeast,Delaware,Wilmington,Men's Street Footwear,35,525,183750,64312.5,In-store
850,Kohl's,1185732,2/8/21,Northeast,Delaware,Wilmington,Men's Athletic Footwear,35,175,61250,21437.5,In-store
851,Kohl's,1185732,2/8/21,Northeast,Delaware,Wilmington,Women's Street Footwear,25,225,56250,22500.0,In-store
852,Foot Locker,1185732,2/8/21,Northeast,Rhode Island,Providence,Men's Apparel,41,35,1435,588.35,Online
853,Kohl's,1189833,2/8/21,Midwest,Montana,Billings,Men's Street Footwear,45,675,303750,136687.5,Outlet
854,Foot Locker,1185732,2/8/21,Northeast,Rhode Island,Providence,Women's Athletic Footwear,29,13,377,203.58,Online
855,West Gear,1128299,2/8/21,West,California,San Francisco,Women's Athletic Footwear,55,700,385000,96250.0,Outlet
856,Foot Locker,1185732,2/8/21,Northeast,Connecticut,Hartford,Men's Athletic Footwear,34,36,1224,575.28,Online
857,West Gear,1128299,2/8/21,West,California,San Francisco,Women's Athletic Footwear,37,210,7770,2253.3,Outlet
858,Kohl's,1185732,2/8/21,Northeast,New Jersey,Newark,Women's Apparel,32,74,2368,1255.04,Online
859,Kohl's,1185732,2/8/21,Northeast,New Jersey,Newark,Men's Apparel,41,47,1927,770.8,Online
860,Kohl's,1185732,2/8/21,Northeast,New Jersey,Newark,Women's Athletic Footwear,29,30,870,461.1,Online
861,Foot Locker,1185732,2/8/21,Northeast,Rhode Island,Providence,Women's Apparel,27,77,2079,977.13,Outlet
862,Kohl's,1185732,2/8/21,Northeast,Delaware,Wilmington,Men's Athletic Footwear,32,53,1696,848.0,Online
863,Foot Locker,1185732,2/8/21,Northeast,Connecticut,Hartford,Women's Street Footwear,24,49,1176,588.0,Online
864,Foot Locker,1185732,2/8/21,Northeast,Connecticut,Hartford,Men's Street Footwear,24,162,3888,1555.2,Outlet
865,West Gear,1128299,2/9/21,West,California,San Francisco,Men's Apparel,51,228,11628,5465.16,Outlet
866,Kohl's,1189833,2/9/21,Midwest,Montana,Billings,Men's Athletic Footwear,55,625,343750,103125.0,Outlet
867,West Gear,1128299,2/9/21,West,California,San Francisco,Men's Apparel,65,650,422500,190125.0,Outlet
868,Sports Direct,1185732,2/9/21,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,34,51,1734,745.62,Online
869,Sports Direct,1185732,2/9/21,Midwest,North Dakota,Fargo,Men's Apparel,42,51,2142,1049.58,Online
870,Sports Direct,1185732,2/9/21,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,24,68,1632,685.44,Online
871,Sports Direct,1185732,2/9/21,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,34,152,5168,2325.6,Online
872,Sports Direct,1185732,2/9/21,Midwest,North Dakota,Fargo,Women's Athletic Footwear,29,30,870,391.5,Online
873,Sports Direct,1185732,2/9/21,Midwest,North Dakota,Fargo,Women's Apparel,25,275,68750,27500.0,Online
874,Sports Direct,1185732,2/9/21,Midwest,North Dakota,Fargo,Men's Apparel,45,175,78750,27562.5,Online
875,Sports Direct,1185732,2/9/21,Midwest,North Dakota,Fargo,Women's Athletic Footwear,30,100,30000,9000.0,Online
876,Sports Direct,1185732,2/9/21,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,25,225,56250,16875.0,Online
877,Sports Direct,1185732,2/9/21,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,35,175,61250,18375.0,Online
878,Sports Direct,1185732,2/9/21,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,35,525,183750,64312.5,Online
879,Sports Direct,1185732,2/9/21,Midwest,North Dakota,Fargo,Women's Apparel,23,69,1587,809.37,Online
880,West Gear,1128299,2/9/21,West,California,San Francisco,Men's Apparel,63,163,10269,5853.33,Online
881,Kohl's,1189833,2/9/21,Midwest,Montana,Billings,Men's Athletic Footwear,54,188,10152,4365.36,Online
882,West Gear,1185732,2/10/21,Southeast,Florida,Orlando,Men's Athletic Footwear,45,550,247500,86625.0,In-store
883,West Gear,1185732,2/10/21,Southeast,Florida,Orlando,Men's Street Footwear,45,900,405000,182250.0,In-store
884,Foot Locker,1128299,2/10/21,West,Hawaii,Honolulu,Women's Apparel,45,350,157500,63000.0,Outlet
885,West Gear,1185732,2/10/21,Southeast,Florida,Orlando,Women's Street Footwear,23,204,4692,1501.44,Outlet
886,Foot Locker,1128299,2/10/21,West,Alaska,Anchorage,Men's Athletic Footwear,42,98,4116,1317.12,Online
887,West Gear,1185732,2/10/21,Southeast,Florida,Orlando,Women's Street Footwear,35,600,210000,52500.0,In-store
888,Foot Locker,1128299,2/10/21,West,Alaska,Anchorage,Men's Street Footwear,33,143,4719,1698.84,Online
889,West Gear,1185732,2/10/21,Northeast,New York,Albany,Women's Athletic Footwear,40,475,190000,57000.0,In-store
890,Foot Locker,1128299,2/10/21,West,Hawaii,Honolulu,Women's Athletic Footwear,45,225,101250,25312.5,Outlet
891,West Gear,1185732,2/10/21,Northeast,New York,Albany,Women's Apparel,45,650,292500,146250.0,In-store
892,West Gear,1185732,2/10/21,Midwest,Indiana,Indianapolis,Women's Apparel,20,300,60000,24000.0,In-store
893,Foot Locker,1128299,2/10/21,West,Hawaii,Honolulu,Men's Apparel,50,150,75000,11250.0,Outlet
894,West Gear,1128299,2/10/21,West,California,San Francisco,Women's Apparel,56,256,14336,2150.4,Outlet
895,West Gear,1128299,2/10/21,West,California,San Francisco,Women's Apparel,70,775,542500,54250.0,Outlet
896,Foot Locker,1128299,2/10/21,West,Alaska,Anchorage,Women's Street Footwear,45,375,168750,42187.5,Outlet
897,Foot Locker,1128299,2/10/21,West,Alaska,Anchorage,Men's Athletic Footwear,45,375,168750,33750.0,Outlet
898,Foot Locker,1128299,2/10/21,West,Alaska,Anchorage,Men's Street Footwear,35,475,166250,41562.5,Outlet
899,West Gear,1185732,2/10/21,Northeast,New York,Albany,Men's Apparel,55,550,302500,105875.0,In-store
900,Foot Locker,1128299,2/10/21,West,Alaska,Anchorage,Women's Street Footwear,44,94,4136,1488.96,Online
901,Kohl's,1189833,2/10/21,Midwest,Montana,Billings,Women's Street Footwear,49,130,6370,3758.3,Online
902,West Gear,1185732,2/10/21,Midwest,Indiana,Indianapolis,Men's Apparel,45,200,90000,27000.0,In-store
903,West Gear,1128299,2/10/21,West,California,San Francisco,Women's Apparel,67,202,13534,2842.14,Online
904,West Gear,1185732,2/10/21,Northeast,New York,Albany,Men's Apparel,50,154,7700,3542.0,Online
905,West Gear,1185732,2/10/21,Northeast,New York,Albany,Women's Athletic Footwear,37,133,4921,2066.82,Online
906,West Gear,1185732,2/10/21,Southeast,Florida,Orlando,Women's Street Footwear,33,174,5742,2124.54,Online
907,West Gear,1185732,2/10/21,Southeast,Florida,Orlando,Men's Athletic Footwear,42,138,5796,2840.04,Online
908,West Gear,1185732,2/10/21,Southeast,Florida,Orlando,Men's Street Footwear,44,234,10296,5662.8,Online
909,West Gear,1185732,2/10/21,Midwest,Indiana,Indianapolis,Women's Apparel,19,75,1425,726.75,Online
910,West Gear,1185732,2/10/21,Midwest,Indiana,Indianapolis,Men's Apparel,41,58,2378,1046.32,Online
911,West Gear,1185732,2/10/21,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,29,36,1044,490.68,Online
912,West Gear,1185732,2/10/21,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,24,73,1752,876.0,Online
913,West Gear,1185732,2/10/21,Southeast,Florida,Orlando,Men's Athletic Footwear,31,165,5115,2097.15,Outlet
914,West Gear,1185732,2/10/21,Southeast,Florida,Orlando,Men's Street Footwear,36,288,10368,4872.96,Outlet
915,West Gear,1185732,2/10/21,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,34,52,1768,901.68,Online
916,West Gear,1185732,2/10/21,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,34,160,5440,2992.0,Online
917,West Gear,1185732,2/10/21,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,35,550,192500,77000.0,In-store
918,West Gear,1185732,2/10/21,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,35,200,70000,28000.0,In-store
919,West Gear,1185732,2/10/21,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,25,250,62500,21875.0,In-store
920,West Gear,1185732,2/10/21,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,30,125,37500,13125.0,In-store
921,Kohl's,1189833,2/10/21,Midwest,Montana,Billings,Women's Street Footwear,50,500,250000,112500.0,Outlet
922,Foot Locker,1128299,2/10/21,West,Hawaii,Honolulu,Women's Apparel,44,102,4488,2468.4,Online
923,Foot Locker,1128299,2/10/21,West,Hawaii,Honolulu,Men's Apparel,47,38,1786,535.8,Online
924,Foot Locker,1128299,2/10/21,West,Hawaii,Honolulu,Women's Athletic Footwear,41,56,2296,895.44,Online
925,West Gear,1185732,2/10/21,Northeast,New York,Albany,Women's Apparel,42,182,7644,4892.16,Online
926,Amazon,1185732,2/11/21,Southeast,North Carolina,Charlotte,Women's Street Footwear,23,158,3634,1817.0,Online
927,Kohl's,1189833,2/11/21,Midwest,Montana,Billings,Women's Athletic Footwear,45,425,191250,76500.0,Outlet
928,Amazon,1185732,2/11/21,Midwest,Ohio,Columbus,Women's Apparel,30,550,165000,82500.0,Online
929,Amazon,1185732,2/11/21,Midwest,Ohio,Columbus,Men's Apparel,45,450,202500,70875.0,Online
